Date,Circle,Division,PSS,Equipment Name,PTR No.,PTR Capacity (MVA),Max Voltage,Time,Min Voltage,Time,Max Loading,Time,Min Loading,Time,Remarks
,,,,, , ,(kV),(hh:mm),(kV),(hh:mm),(Amp),(hh:mm),(Amp),(hh:mm),
20/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,1:00:00,32,12:00:00,65,21:00:00,48,14:00:00, 
20/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,1:00:00,18,21:00:00,16,21:00:00,10,14:00:00, 
20/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,2:00:00,32,12:00:00,8,1:00:00,6,4:00:00, 
20/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , ,11,1:00:00,11,22:00:00,48,19:00:00,31,14:00:00, 
20/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , ,24,18:00:00,16,8:00:00, 
20/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,1:00:00,11,22:00:00,18,19:00:00,10,11:00:00, 
20/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,2:00:00,11,23:00:00,10,1:00:00,6,8:00:00, 
20/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,5:00:00,11,22:00:00,25,10:00:00,14,14:00:00, 
20/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,24,18:00:00,16,8:00:00, 
20/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
20/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0.041666667,0:00:00,0.958333333,0:00:00,0.25,0:00:00, 
20/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
21/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,8:00:00,33,12:00:00,67,18:00:00,43,13:00:00, 
21/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,9:00:00,19,14:00:00,15,22:00:00,10,13:00:00, 
21/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,11:00:00,33,18:00:00,8,22:00:00,6,13:00:00, 
21/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , , , , , , , , , , 
21/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , , , , , , 
21/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,5:00:00,11,10:00:00,18,22:00:00,10,11:00:00, 
21/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,10:00:00,11,19:00:00,11,22:00:00,6,11:00:00, 
21/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,6:00:00,11,15:00:00,28,16:00:00,14,14:00:00, 
21/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,22,22:00:00,18,11:00:00, 
21/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
21/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , , , , , ,0.625,0:00:00,0.916666667,0:00:00, 
21/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
22/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,1:00:00,32,18:00:00,68,18:00:00,44,13:00:00, 
22/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,1:00:00,18,16:00:00,16,19:00:00,10,14:00:00, 
22/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,2:00:00,32,19:00:00,7,1:00:00,6,16:00:00, 
22/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , ,11,1:00:00,11,22:00:00,47,19:00:00,31,14:00:00, 
22/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , ,22,20:00:00,15,9:00:00, 
22/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,2:00:00,11,23:00:00,18,19:00:00,9,13:00:00, 
22/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,1:00:00,11,23:00:00,11,20:00:00,7,12:00:00, 
22/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,1:00:00,11,22:00:00,22,19:00:00,14,15:00:00, 
22/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,22,19:00:00,16,8:00:00, 
22/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
22/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0.083333333,0:00:00,0.916666667,0:00:00,0.416666667,0:00:00, 
22/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
23/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,10:00:00,33,13:00:00,70,20:00:00,46,10:00:00, 
23/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,8:00:00,19,15:00:00,17,22:00:00,10,14:00:00, 
23/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,11:00:00,33,16:00:00,8,22:00:00,6,15:00:00, 
23/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , , , , , , , , , , 
23/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , , , , , , 
23/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,8:00:00,11,16:00:00,19,20:00:00,9,11:00:00, 
23/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,12:00:00,11,19:00:00,12,22:00:00,7,13:00:00, 
23/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,9:00:00,11,12:00:00,24,22:00:00,15,13:00:00, 
23/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,23,22:00:00,18,12:00:00, 
23/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
23/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , , , , , ,0.625,0:00:00,0.958333333,0:00:00, 
23/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
24/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,10:00:00,33,15:00:00,72,19:00:00,46,14:00:00, 
24/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,8:08:00,19,16:00:00,17,20:00:00,10,13:00:00, 
24/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,12:00:00,33,19:00:00,9,4:00:00,6,11:00:00, 
24/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , , , , , , , , , , 
24/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , , , , , , 
24/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,8:00:00,11,11:00:00,17,21:00:00,9,13:00:00, 
24/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,12:00:00,11,22:00:00,13,6:00:00,7,13:00:00, 
24/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,9:00:00,11,15:00:00,26,20:00:00,14,13:00:00, 
24/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,24,6:00:00,18,14:00:00, 
24/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
24/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , , , , , ,0.958333333,0:00:00,0.916666667,0:00:00, 
24/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
25/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,1:00:00,32,20:00:00,73,19:00:00,47,15:00:00, 
25/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,4:00:00,18,2:00:00,17,18:00:00,9,13:00:00, 
25/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,1:00:00,32,20:00:00,8,23:00:00,6,12:00:00, 
25/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , ,11,1:00:00,11,22:00:00,48,20:00:00,29,13:00:00, 
25/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , ,26,18:00:00,17,11:00:00, 
25/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,1:00:00,11,23:00:00,18,21:00:00,9,11:00:00, 
25/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,1:00:00,11,23:00:00,11,21:00:00,7,16:00:00, 
25/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,23:00:00,11,2:00:00,25,18:00:00,16,12:00:00, 
25/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,26,18:00:00,17,8:00:00, 
25/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
25/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0.041666667,0:00:00,0.916666667,0:00:00,0.833333333,0:00:00, 
25/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
26/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,1:00:00,32,18:00:00,70,22:00:00,43,16:00:00, 
26/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,8:00:00,18,20:00:00,17,20:00:00,10,13:00:00, 
26/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,2:00:00,32,20:00:00,8,1:00:00,5,13:00:00, 
26/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , ,11,1:00:00,11,23:00:00,48,19:00:00,31,13:00:00, 
26/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , ,24,18:00:00,16,13:00:00, 
26/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,1:00:00,11,22:00:00,18,22:00:00,9,10:00:00, 
26/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,2:00:00,11,23:00:00,11,4:00:00,6,10:00:00, 
26/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,1:00:00,22,1:00:00,24,19:00:00,14,13:00:00, 
26/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,24,18:00:00,16,13:00:00, 
26/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
26/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0.916666667,0:00:00,0.958333333,0:00:00,0.291666667,0:00:00, 
26/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
27/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,1:00:00,32,18:00:00,72,21:00:00,43,11:00:00, 
27/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,1:00:00,18,19:00:00,16,18:00:00,7,12:00:00, 
27/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,2:00:00,32,18:00:00,8,1:00:00,6,8:00:00, 
27/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , ,11,1:00:00,10,8:00:00,49,21:00:00,22,12:00:00, 
27/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , ,24,17:00:00,18,8:00:00, 
27/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,1:00:00,10,8:00:00,18,21:00:00,10,13:00:00, 
27/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,2:00:00,10,8:00:00,11,1:00:00,7,10:00:00, 
27/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,1:00:00,10,8:00:00,25,18:00:00,16,13:00:00, 
27/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,24,17:00:00,18,9:00:00, 
27/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
27/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0.083333333,0:00:00,0.333333333,0:00:00,0.75,0:00:00, 
27/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
28/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,8:00:00,33,12:00:00,68,6:00:00,42,13:00:00, 
28/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,10:00:00,19,22:00:00,17,22:00:00,8,8:00:00, 
28/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,11:00:00,33,23:00:00,7,22:00:00,6,13:00:00, 
28/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , , , , , , , , , , 
28/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , , , , , , 
28/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,9:00:00,11,15:00:00,17,6:00:00,8,12:00:00, 
28/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,5:00:00,11,10:00:00,10,22:00:00,4,13:00:00, 
28/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,6:00:00,11,16:00:00,28,19:00:00,12,13:00:00, 
28/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,21,22:00:00,17,14:00:00, 
28/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
28/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , , , , , ,0.75,0:00:00,0.791666667,0:00:00, 
28/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
29/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,34,6:00:00,33,22:00:00,64,18:00:00,37,15:00:00, 
29/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,1:00:00,18,22:00:00,15,18:00:00,6,10:00:00, 
29/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,34,6:00:00,33,22:00:00,7,18:00:00,5,12:00:00, 
29/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , ,11,1:00:00,11,22:00:00,44,18:00:00,18,10:00:00, 
29/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , ,21,13:00:00,15,16:00:00, 
29/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,2:00:00,11,23:00:00,18,15:00:00,11,11:00:00, 
29/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,1:00:00,11,22:00:00,9,2:00:00,4,12:00:00, 
29/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,1,5,11,2:00:00,11,22:00:00,20,2:00:00,15,16:00:00, 
29/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,20,7:00:00,15,16:00:00, 
29/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA,2,5, , , , , , , , , 
29/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0.041666667,0:00:00,0.916666667,0:00:00,0.333333333,0:00:00, 
29/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
30/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,8:00:00,33,11:00:00,60,21:00:00,41,12:00:00, 
30/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,6:00:00,19,16:00:00,16,18:00:00,8,14:00:00, 
30/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,10:00:00,33,19:00:00,9,18:00:00,6,14:00:00, 
30/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , , , , , , , , , , 
30/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , , , , , , 
30/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,6:00:00,11,18:00:00,17,19:00:00,8,14:00:00, 
30/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,6:00:00,11,17:00:00,10,21:00:00,5,15:00:00, 
30/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,2,5,11,12:00:00,11,22:00:00,23,18:00:00,14,14:00:00, 
30/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,27,18:00:00,16,16:00:00, 
30/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA, , , , , , , , , , , 
30/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , , , , , ,0.791666667,0:00:00,0.791666667,0:00:00, 
30/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
31/10/2025,RKL,SED,SUBDEGA,33kV I/C-1 (GSS), , ,33,8:00:00,33,12:00:00,63,20:00:00,41,15:00:00, 
31/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (33kV), , ,19,5:00:00,19,11:00:00,15,22:00:00,9,13:00:00, 
31/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (33kV), , ,33,6:00:00,33,13:00:00,9,18:00:00,5,13:00:00, 
31/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-1 (11kV), , , , , , , , , , , 
31/10/2025,RKL,SED,SUBDEGA,5 MVA PTR-2 (11kV), , , , , , , , , , , 
31/10/2025,RKL,SED,SUBDEGA,11kV TANGORGAON,1,5,11,5:00:00,11,10:00:00,15,21:00:00,8,14:00:00, 
31/10/2025,RKL,SED,SUBDEGA,11kV ROULDEGA,1,5,11,12:00:00,11,22:00:00,10,20:00:00,5,13:00:00, 
31/10/2025,RKL,SED,SUBDEGA,11kV DEOGAON,2,5,11,18:00:00,11,23:00:00,22,10:00:00,15,13:00:00, 
31/10/2025,RKL,SED,SUBDEGA,11kV SUBDEGA,2,5, , , , ,25,18:00:00,14,14:00:00, 
31/10/2025,RKL,SED,SUBDEGA,11kV OLD BALISANKARA, , , , , , , , , , , 
31/10/2025,RKL,SED,SUBDEGA,Station Transformer (33kV/0.415kV), , , , , , ,0.958333333,0:00:00,0.916666667,0:00:00, 
31/10/2025,RKL,SED,SUBDEGA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
1/10/2025,RKL,SED,DARLIPALI,33kV I/C-1 (GSS), , ,33.09,20:00:00,32.55,17:00:00,19.14,19:00:00,12.78,15:00:00, 
1/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (33kV), , ,33.09,20:00:00,32.55,17:00:00,11.7,19:00:00,8.54,9:00:00, 
1/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (33kV), , ,33.09,20:00:00,32.55,17:00:00,7.91,1:00:00,3.94,17:00:00, 
1/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (11kV), , ,11.13,20:00:00,11,0:00:00,36.84,19:00:00,25.921,0:00:00, 
1/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (11kV), , ,11.03,20:00:00,10.85,17:00:00,22.47,3:00:00,13.76,9:00:00, 
1/10/2025,RKL,SED,DARLIPALI,11kV GHANTIMAL,1,5,11.13,20:00:00,11,0:00:00,7.84,11:00:00,3.99,8:00:00, 
1/10/2025,RKL,SED,DARLIPALI,11kV DARLIPALI,1,5,11.13,20:00:00,11,0:00:00,28.44,19:00:00,20.31,11:00:00, 
1/10/2025,RKL,SED,DARLIPALI,11kV RAIDIHI,2,5,11.03,20:00:00,10.85,17:00:00,14.19,3:00:00,8.71,8:00:00, 
1/10/2025,RKL,SED,DARLIPALI,11kV KANAKTURA,2,5,11.03,20:00:00,10.85,17:00:00,12.43,7:00:00,4.37,9:00:00, 
1/10/2025,RKL,SED,DARLIPALI,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
1/10/2025,RKL,SED,DARLIPALI,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
2/10/2025,RKL,SED,DARLIPALI,33kV I/C-1 (GSS), , ,33.2,22:00:00,33.07,10:00:00,17.42,2:00:00,10.69,17:00:00, 
2/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (33kV), , ,33.2,22:00:00,33.07,10:00:00,9.95,6:00:00,6.87,0:00:00, 
2/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (33kV), , ,33.2,22:00:00,33.07,10:00:00,7.74,1:00:00,3.26,15:00:00, 
2/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (11kV), , ,11.16,22:00:00,11.1,3:00:00,30.29,6:00:00,21.23,0:00:00, 
2/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (11kV), , ,11.09,14:00:00,11.03,7:00:00,20.25,1:00:00,12.49,11:00:00, 
2/10/2025,RKL,SED,DARLIPALI,11kV GHANTIMAL,1,5,11.17,22:00:00,11.1,3:08:00,7.53,0:00:00,3.35,9:08:00, 
2/10/2025,RKL,SED,DARLIPALI,11kV DARLIPALI,1,5,11.17,22:00:00,11.09,3:08:00,24.23,7:00:00,17.45.,0:00:00, 
2/10/2025,RKL,SED,DARLIPALI,11kV RAIDIHI,2,5,11.09,14:00:00,11.03,7:00:00,13.56,1:00:00,8.9,11:00:00, 
2/10/2025,RKL,SED,DARLIPALI,11kV KANAKTURA,2,5,11.09,14:00:00,11.03,7:00:00,8.43,1:00:00,3 43,17:00:00, 
2/10/2025,RKL,SED,DARLIPALI,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
2/10/2025,RKL,SED,DARLIPALI,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,33kV I/C-1 (GSS), , , , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (33kV), , , , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (33kV), , , , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (11kV), , , , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (11kV), , , , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,11kV GHANTIMAL,1,5, , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,11kV DARLIPALI,1,5, , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,11kV RAIDIHI,2,5, , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,11kV KANAKTURA,2,5, , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
3/10/2025,RKL,SED,DARLIPALI,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
4/10/2025,RKL,SED,DARLIPALI,33kV I/C-1 (GSS), , ,33.13,4:00:00,32.93,18:00:00,17.34,22:00:00,4.55,12:00:00, 
4/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (33kV), , ,33.13,4:00:00,32.93,18:00:00,9.91,18:00:00,1.28,11:00:00, 
4/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (33kV), , ,33.13,4:00:00,32.93,18:00:00,8.64,0:00:00,3.17,12:00:00, 
4/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (11kV), , ,11.15,12:00:00,11.08,18:00:00,30,7:00:00,4.31,11:00:00, 
4/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (11kV), , ,11.11,12:00:00,10.98,18:00:00,26.62,3:00:00,8.42,12:00:00, 
4/10/2025,RKL,SED,DARLIPALI,11kV GHANTIMAL,1,5,11.15,12:00:00,11.08,18:00:00,7.32,20:00:00,3.36,11:00:00, 
4/10/2025,RKL,SED,DARLIPALI,11kV DARLIPALI,1,5,11.15,12:00:00,11.08,18:00:00,24.19,18:00:00,17.29,2:00:00, 
4/10/2025,RKL,SED,DARLIPALI,11kV RAIDIHI,2,5,11.11,12:00:00,10.98,18:00:00,15.07,23:00:00,5.02,12:00:00, 
4/10/2025,RKL,SED,DARLIPALI,11kV KANAKTURA,2,5,11.11,12:00:00,10.98,18:00:00,14.08,1:00:00,3.94,16:00:00, 
4/10/2025,RKL,SED,DARLIPALI,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
4/10/2025,RKL,SED,DARLIPALI,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
5/10/2025,RKL,SED,DARLIPALI,33kV I/C-1 (GSS), , ,33.22,14:00:00,33.03,1:00:00,16.78,4:00:00,11.92,14:00:00, 
5/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (33kV), , ,33.22,14:00:00,33.03,1:00:00,9,6:00:00,6.82,14:00:00, 
5/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (33kV), , ,33.22,14:00:00,33.03,1:00:00,8.74,1:00:00,4.78,10:00:00, 
5/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (11kV), , ,11.17,17:00:00,11.12,11:00:00,29.05,19:00:00,21.24,14:00:00, 
5/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (11kV), , ,11.12,14:00:00,11.03,7:00:00,28.18,21:00:00,13.34,10:00:00, 
5/10/2025,RKL,SED,DARLIPALI,11kV GHANTIMAL,1,5,11.17,17:00:00,11.12,11:00:00,7.72,22:00:00,3,13:00:00, 
5/10/2025,RKL,SED,DARLIPALI,11kV DARLIPALI,1,5,11.17,17:00:00,11.12,11:00:00,22.9,6:00:00,16.56,14:00:00, 
5/10/2025,RKL,SED,DARLIPALI,11kV RAIDIHI,2,5,11.12,14:00:00,11.03,7:00:00,15.1,22:00:00,9.57,10:00:00, 
5/10/2025,RKL,SED,DARLIPALI,11kV KANAKTURA,2,5,11.12,14:00:00,11.03,7:00:00,12.83,21:00:00,3.72,11:00:00, 
5/10/2025,RKL,SED,DARLIPALI,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
5/10/2025,RKL,SED,DARLIPALI,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
6/10/2025,RKL,SED,DARLIPALI,33kV I/C-1 (GSS), , ,33.17,4:00:00,32.9,18:00:00,18.08,1:00:00,10.23,14:00:00, 
6/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (33kV), , ,33.17,4:00:00,32.9,18:00:00,9.33,18:00:00,6.51,15:00:00, 
6/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-2 (33kV), , ,33.17,4:00:00,32.9,18:00:00,10,1:00:00,3.35,14:00:00, 
6/10/2025,RKL,SED,DARLIPALI,5 MVA PTR-1 (11kV), , ,11.18,4:00:00,11.08,1:00:00,29.63,18:00:00,23.18,11:00:00, 
